the_geom,cartodb_id,segment_id,drive_on_right,oneway,level,tile_id,id,original_edges,best_frc,count_vals,count_vals_density
0103000020E6100000010000003000000089D1B6AC20715940D0DE07FDAC2E09400E2DAA3C3271594030272A4FA52D094088651D4232715940A1C44BE7A42D094024451548327159406859FBA2A42D094012BDD64448715940D0EB6DA2572C09400C93116A4A71594030D37BBA2F2C0940C49F606D50715940EBA5CDF9A82B0940AAD4371B52715940AADD0F1F7D2B09409D94A01A56715940A3AE0F00042B09400BFC6A0058715940CB033C00BE2A094065A4307059715940314A38706D2A09405075CF5B5A715940023D9668152A09406C7039BA5A7159404DBE5D4BB9290940A1C4CD875A715940B1EBC4A25C290940E87E7CC6597159405DEF5CFE022909408979B37D587159408C250AD0AF280940884515BA567159409034204A6628094039DDFC8C54715940B17CEF3F29280940F9E6D20B52715940B93DF909FB2709409F173B4F4F715940CBE4DB6EDD27094093CC21724C715940FD88DA91D1270940202EB39049715940F176ABE7D72709408E0746C7467159401FEBFB31F027094092FB443144715940ED1DD58119280940B4CB20E841715940E215CB4052280940B92CCAB23E715940FB906B75B3280940539A74983A7159403CCBDB670F290940BC2D6DC1257159409C8B8B074B2A0940088127E71371594000E1FF10572B094059E4EB48137159404D8C7DEB602B094036A4C3E60171594031B1008C862C09402C702E7DFF7059404851F293B92C094023C3B26EFD705940C7446DC4FA2C09401A238CCFFB7059402DA31D9C472D09400CD0AEAFFA7059402DAD0A279D2D094083CE2A1AFA7059402BFDA31BF82D09406911BF14FA7059403ACE18FB542E094007F2A09FFA705940AA2DBB33B02E094071227AB5FB705940D3C71C44062F0940B32E9D4BFD705940AFDD8BDD532F09404B886E52FF705940FE149D04962F09407812FEB5017159407203822ECA2F0940CD48CB5E04715940B1D10B5AEE2F09402676AC3207715940BFE76323013009404019D0150A715940BE9DB8D1013009408D92CEEB0C7159406F6A575EF02F0940AF96C1980F71594069B2EE74CD2F094089D1B6AC20715940D0DE07FDAC2E0940,4592,151431168736,0,1,0,2140,4513,"0/2140/45001, 0/2140/46045",primary,1,7.41551702518789e-06
0103000020E6100000010000002C000000636797223A71594065E65781D8280940F86CBC24357159405C79B66330290940650B8D5D11715940D3D4EA133F2B094042CA148F10715940915B59EC4B2B094070E3AAB109715940F30221CBC12B09409F41D94A0771594078403F59F52B0940BEDFE33F0571594024ECFAFB362C09402497E3A40371594097189C2D842C094099D4A38902715940E32FB5F6D92C09407D3407F9017159404825520B352D09405D6B9CF801715940EA3D67EB912D09408098678802715940415D4005ED2D0940AF1CE2A2037159409B0E9ED8422E0940B3F6303D0571594025D72619902E0940F78E8F4707715940A5F4D9CED12E094094D7EAAD09715940304C4473052F0940A0CAA6580C7159409F30580A292F0940C5AF862D0F715940B897F3353B2F0940E23BAF1012715940E5A954433B2F0940259FB8E514715940BC4DF831292F09406BF9C59017715940581D9FB3052F0940A89383081E715940EED476A6962E0940EB19B6E1417159404C1A8FEC862C094091AFFED242715940801CC5B6772C09407AFD319348715940FDD39976122C0940816BF42849715940798D6F98072C0940A71F7DA64B7159401B9DDAD8D62B0940A24236F54D7159402C9586059F2B0940623DE8E14F71594066CDCCC9592B0940DDF9A359517159402E64CACE092B0940310DF94D5271594067315727B22A0940D8C383B55271594093DCC831562A09402C80498C52715940094ECF76F929094099DEDFD3517159404E7EB0869F290940961E5D93507159409AA839D64B290940E76912D74E715940E4C2BE9C01290940FCA712B04C71594065BA76B4C3280940BD858A334A7159404CB66B7E94280940F125F079477159403B6F13CB75280940B07B129E44715940C0DB75C868280940128E11BC4171594098CA91F66D280940A2C749F03E715940589C71228528094083F33C563C715940E1832068AD280940636797223A71594065E65781D8280940,9733,326484640480,0,1,0,2140,9730,0/2140/45053,primary,1,9.20653628498245e-06
0103000020E610000001000000320000009F1BA3CD337159405CFD3960223B08402E3AB2223171594077D77935673B08400F8C80082F7159406363E0FABD3B08405C9F3C092A7159405340CDBAC63C0840B65F7CA428715940DE03F3CF273D0840867C14F627715940C190DE79903D0840A9E0B1562771594016738E79663E08402D0E6851277159407895CAFAB63E084075E0A9B8277159408550466F063F0840970DFC182971594017BB910FB63F08407925B2642A715940E0CE53CC2140084033A0EE032C7159408DE0D14C834008408252DB9E2D71594027981E7FD0400840E739BBA92F7159406FFBB3221241084051507610327159403C2CD1B14541084064E16CBB3471594010103A31694108403CF45F90377159402977B5437B410840358173733A715940FBB878377B4108403E8740483D715940C3BFFC0C694108403978ECF23F715940834EF97645410840593F3B5942715940F3B286D31141084085599163447159401479A91ED0400840BE14DCFD457159408480CCDE824008409D095718477159409187E90B2D4008405D3827A847715940889154F2D13F08408CD3C5A747715940167B4912753F0840E09D36174771594093F17AFD193F084089C407FC457159407BA0F533C43E0840ACFA4D37457159400E567C02963E0840036182E644715940C33A1BBC6D3E08405C16B0F844715940D11CAD53553E08408072D46546715940017D3EC2093E08405683E8124C71594070BA995F973D08406D64C45B4E715940DDEC7B975E3D0840F8653C41507159407C241190183D0840EE89A8B0517159407E604AFAC73C08408928EA9B52715940E408F2EE6F3C084022D8F6F952715940CF8234D0133C08404A5D31C75271594059DE5628B73B084051388D05527159408D14E3865D3B0840A5727BBC50715940A073A05D0A3B0840E468A1F84E715940A0D4B0DEC03A0840FE615CCB4C715940EEF41FDD833A08404CBB164A4A7159408B3E1AB1553A0840233A758D477159402F58DC20383A08406D9B64B0447159405D633E4F2C3A08404FB210CF41715940F9A386B0323A08407E43CF053F7159409A88F1054B3A0840C04309703C715940860C1B60743A08409F1BA3CD337159405CFD3960223B0840,9818,329336767200,0,1,0,2140,9815,0/2140/45654,motorway,1,1.26221603417435e-05
0103000020E6100000010000003600000036EAC9732F715940B10FFBC5B53E084007BF906D2F715940858A9786CA3E0840399C64EB2F715940574CEA86CF3F0840129F131230715940F2AFC253FC3F0840578A7B3331715940E24FBB12E4400840A1C5ABCB31715940CA01E70D3241084087A292AD367159403BBD1DAE034308409D274FDD37715940B403925958430840224FA88A3971594020F644F2A3430840FF2F1EA53B7159402D857F90E3430840C16EFF173E7159400C8F62C2144408405DD134CB407159402632F4A335440840D6402EA4437159407B21B9F144440840041DE88646715940E6002315424408407CD7FE56497159409A7E592A2D440840EC3DC6F84B7159404D4125FF064408405CB859524E7159402354070BD1430840D7049B4C5071594072E1CA608D4308407AA615D451715940C3371F9A3E430840824ABED95271594026C902BEE74208407CC88653537159400DD3FA228C420840BC0DC13C537159408AAE3C4E2F42084010274D965271594030D80BD1D44108407616E11A4E715940D7E76E5E29400840DA0502474D71594022D219B67F3F0840F04F05DE4C715940BCB2CDF1A53E0840AC4397164D715940B0D362449F3D0840D12728604D715940B23563900E3D084006DD91684E7159403A981A12783C0840DCC30CA6557159404AE2F334113A0840CD9EDB665671594055FD3E8CB7390840E7A8C49856715940EF3F7EE25A3908408AE3DC395671594057474EC7FE3808404FFEC94D557159400F0BD1C4A6380840F4749EDD53715940B879DB3C56380840CB4E80F7517159407D90AF471038084099ED1DAE4F71594074408A95D73708406145F6174D7159408EA43054AE370840F48C7B4E4A715940DAB880199637084075E8186D47715940B871D8D38F37084067AC2490447159408CA5ECC09B370840C896C9D341715940AAE9696BB9370840CFB4F1523F71594040BA76AFE7370840239B3D263D7159403C96EAC524380840A11D12633B715940DCBCCB556E38084022D6C51A3A7159401E7C678BC1380840C14C6A7C32715940D13BD88A483B0840479098E031715940E52FC93A8A3B0840CDD2B75E30715940A43D9FDA653C08400F42B90D307159402DF483CAAD3C0840D6D640AD2F7159403F3BA18A6B3D0840EA66F6A62F71594027B034EE7C3D084085C10B682F7159402D74090FA13E084036EAC9732F715940B10FFBC5B53E0840,4399,146632884960,0,1,0,2140,4370,"0/2140/44538, 0/2140/44321",motorway,2,1.51810789661065e-05
0103000020E6100000010000003B0000003CE8F2E731715940E1E15988A83F0840082D39E73171594066057E19AA3F0840DF067018327159401B0BD78DD63F0840FD3F514732715940D215620C03400840B14D574B327159400176C8880440084045E70F4D32715940B50DC51606400840493F2C6E3571594080AB6BF6A74108400767800936715940A827CEF3E54108405333E6AB3E71594039933954AA440840810FD9FB3F71594014780B0EFD440840A58FC5C541715940A6D181F44545084036AA12F8437159405B1C6C3A824508403878247D46715940C49FD38EAF4508407ECC303C497159405F00C533CC450840D715331A4C715940187A730FD7450840BF2CF6FA4E715940692A0DB7CF45084076D529C2517159401FE2D572B6450840384C7954547159404F1F603B8C4508403F279898567159401D86FFAF5245084033393B785871594083D6D2060C45084089E3F3E059715940D26802F7BA440840436BE5C45A715940673B099E6244084035584D1B5B71594041640F61064408405DA1D9E05A715940156683CBA9430840A556C9175A71594052003B6C504308400B6402D45171594076860B5FAA4008405B7F83494F7159402BED1910573F0840BA986AE34E715940DD1C40C9D73D084027B4F6A24F7159403B58987F2B3D08403B15164151715940F13A8B6D3A3C084082D5ADA95771594044E541B93B3A08406BE925B257715940D1C00D19383A08405985A8BF5771594094E9D2B8343A08409FE3F47B5B71594025ED6ED9FC3808404E83D1405C715940F6E35F54A33808406CBDEB765C715940096724B4463808406F552F1C5C715940166BFB87EA37084052F618345B715940FCE1AD5A923708400FE493C759715940D3ECB58F41370840D03CA2E457715940ABC3E841FB3608402229D39D557159409A45EB24C2360840E4468C0953715940EBAC9D6A9836084019532D4150715940B8E183AD7F360840308A16604D71594003D7FEE07836084057569B824A7159409E26F247843608404FA5EBC4477159409CF13172A1360840199BFE4145715940BB52D240CF360840774989124371594073FE2DF10B3708401B9E0B4C417159408C9B372E55370840D9DEFCFF3F7159401C786B27A8370840AAAC734E3C7159402AA1D583DC380840D9C30C783571594034FB2766FD3A08405D77D3BA347159400457D9C64A3B0840774C1EBB32715940BF30B1A6743C08407E577E8A32715940DAB23D11973C0840009DA38A31715940E81C77317D3D0840F7B37B683171594007F21499CE3D084041354FE631715940B30102FAA63F08403CE8F2E731715940E1E15988A83F0840,4450,146330895072,0,1,0,2140,4361,"0/2140/45687, 0/2140/44295, 0/2140/44540",motorway,2,1.22773811487512e-05
0103000020E61000000100000038000000C3798CD834715940000033698F3F0840806D8CD8347159403C5A7C2F923F084081740F753571594033B4E0E459400840F0721CD335715940D05E209AE8400840CF001B6036715940C5CC7B76474108408A72BF2039715940FDC992D6734208406892C13239715940A020D9497B4208404F7B92533E71594038CE73CA8A440840567141743F71594015BBC049E04408408BFE1F144171594084BAB3102D450840EAD43223437159400234F82B6E4508402E9F388D457159401B5D0A1BA14508407B46713A48715940289CD4E8C3450840BE9A87104B715940122DF13ED5450840FF6294F34D7159406996D272D4450840D4E030C750715940367D518CC14508402F3A8E6F537159406A5F5F459D450840910C87D2557159403130E1026945084024A6A0D8577159404E27F8C6264508403E02F26D597159407CB53F1DD9440840DDA8E7825A7159408301C3018344084043EADC0C5B7159408F49A0C3274408404E9384065B7159406C057BE4CA430840A2141D705A715940400CFDF56F430840BD098B58557159405FF4E12C64410840B54CCC0D53715940C7DEEC0E6A400840DA692FCD527159401F9B0B05084008405599E5C7527159400C9A6362044008400EA6E5C75271594088984FB0004008408E44154F5271594067B76C88663F0840358A4619537159402D040827803E0840B909F5F95571594018D89FF16A3D08400B7C399E567159409A054D64103D08405188C1B25671594078CA728DB33C0840A736C33656715940026D69FE573C0840E560022F55715940F016F03B013C084055D1A1A553715940226F8F9BB23B08403E8BBFA95171594050ADCC226F3B08403612E04E4F715940AAD46F69393B08405C672EAC4C715940ED820180133B0840511D98DB49715940BB457BDBFE3A08402345CEF846715940AF47F246FC3A08406E013520447159408958C9DB0B3B08409F37CC6D417159406D1AB7002D3B0840161B1CFC3E71594012F1A96F5E3B0840072830E33C71594032C34F429E3B0840E695AA373B715940424CC604EA3B0840B958F9093A7159402725BCCD3E3C084049BFF1A93671594091DE34EE833D08401A9C87FE3571594044B53E10E63D08406BC31EDD34715940A9628AD02F3F084073CBDCDC34715940825AC796323F0840750B8ED83471594010866A4F353F0840D5478DD834715940C09795FF603F0840738C7ED4347159403BA7FDAE8C3F0840C3798CD834715940000033698F3F0840,4575,150793634528,0,1,0,2140,4494,"0/2140/45688, 0/2140/46019, 0/2140/45712",motorway,2,1.80400967772864e-05
0103000020E61000000100000026000000F26A35333D715940ED7AF2739B280940E9D4650B3C715940DC52FC47B328094072993BC7397159407A140AD4EC28094046C990E7377159407D0FC67D33290940D758D47E367159408AD0028E842909403F34E39A35715940EA1F41E7DC2909404EDC7F4435715940E6BB5524392A0940ED37FC7E35715940F336D0B9952A094005EA184836715940235DDA18EF2A0940466D1B98377159401C0B39D2412B09406B1C1A6239715940201716B88A2B0940113B7B943B71594034DF46FDC62B09404B1DA2193E7159404FC9DB50F42B094076C6C3D8407159407F8FE9F4102C094062D3DAB6437159403B2BACCF1B2C09401B50B19746715940CFC95A76142C0940DE41F65E49715940FE444231FB2B0940B73A54F14B7159401AC4FDF8D02B0940E98A24344E7159405140FE58A22B0940AEDE9645507159403B6FBED26E2B0940E9C661E4547159408F1024F2E42A09407B8D5FCE56715940B09C0A699F2A0940F342FC425871594039B01C334F2A09403A31E633597159401DC87565F72909406A46DB9759715940A65EE35F9B2909406C28046B5971594068EBB2AB3E29094045FE19AF58715940C0A4E7D8E4280940697B556B577159403C432E5B9128094007D427AC55715940FE8FE767472809403B55C08253715940F9CF97D60928094077556304517159402A91F104DB2709402AFC98494E7159402AE38EBFBC270940E8EA3B6D4B71594002F83D30B02709402E0E718B487159407F508FD2B5270940B1BC92C045715940FC0C166FCD270940E5C8192843715940ED1C891DF6270940E03C8FDB40715940F25CB04D2E280940F26A35333D715940ED7AF2739B280940,9734,326518194912,0,1,0,2140,9731,0/2140/45056,primary,1,2.30705839768395e-05
0103000020E61000000100000023000000C73EB37A3C71594008EAFF89733A08408F5156303A715940273B4613AC3A0840AD030349387159403D5381E6F13A08409EA073D736715940AB05C254423B0840BCE3DBE935715940A7B4C2469A3B0840433F5D8935715940A0CD4F5BF63B0840B507ADB935715940DE9E8708533C084095F7EF7836715940D369AABEAC3C08407D72CCBF377159407533240B003D0840FED3B281397159408B9A77BA493D0840000359AD3B7159407803BCF7863D0840DC89642D3E715940F4427968B53D0840C5A93CE94071594095B4CE43D33D0840A656FCC54371594071F50164DF3D0840BDCE7AA7467159401D88C851D93D0840B7A26071497159408757DD48C13D0840D6883E084C7159401C02B535983D0840E6DBDD2451715940744F30F5313D08402F823A6F537159407932E36BF93C0840186A8D5655715940701AA598B33C084087551CC85671594044BD652A633C08408899B3B557715940EAA16A380B3C0840D7D431165871594067A6E623AF3B0840F7C1E1E5577159404D44BA76523B084031B19E265771594031ACA3C0F83A0840E943C2DF5571594027303574A53A0840F21CDC1D547159402AACEAC45B3A08406D4D36F251715940A493AB871E3A0840DB3D2B724F715940D371EF16F0390840A79C53B64C715940DBE9963BD2390840B46494D949715940B4FA5C1BC63908404F4816F846715940FF418D2DCC3908404FAB302E44715940484C6E36E4390840A0D1529741715940F10F8D490D3A0840C73EB37A3C71594008EAFF89733A0840,9816,329269658336,0,1,0,2140,9813,0/2140/45650,motorway,1,2.5427054104085e-05
0103000020E6100000010000002B000000EEF3AAE5397159400F1863B6543D0840E09F712E3A715940B4981C07783D0840BE29BF6F3B7159406B2AD4AACB3D08406065B92C3D715940F7E19AD2153E084006A746543F715940FC25E7A4533E084063C834D1417159404DA186C1823E08406BAF098B44715940C2B1FD58A13E0840C31CF46647715940231F573EAE3E08408780D3484A715940EDDFB4F2A83E0840D1B14C144D7159407D2530AA913E084082E6E0AD4F71594016BCD849693E0840B432FCFB51715940FC74E75E313E0840B02AF1E75371594000397A0FEC3D0840E6FBD75E55715940A6F46F059C3D08400C6A485256715940E85B3454443D0840376AAAF156715940B897A194F13C084071B0795B57715940CC031D20823C0840AF99795B57715940E76F8F9F4D3C0840090FCD05577159406A0E8132E93B0840FD91AC0856715940DCD5E355893B084042624A6955715940022759565D3B0840CCE89E295471594001440D1F163B08401C62458D527159407A0E72DFD63A084068ED85A05071594084D8CA79A13A0840DED41D7F4F715940C72D8339873A084061581E224D715940D2680C7A5A3A08409254978D4A7159403AF97E993C3A0840753A2F6C49715940F7B1AD39333A08407B0CE26746715940E36353B4243A0840BFAA575C437159401003227D2A3A08400037A9DE417159401F91125D323A0840398299143F71594027A636524A3A0840B0BB737D3C71594070830153733A0840D6E4B3323A71594032ED10CCAB3A0840B067E64A3871594054A8D191F13A0840C641CAD836715940DE20D9F5413B08403F9798EA35715940674D46E1993B0840ACC4788935715940E04D26F3F53B08403D5026B935715940ADC4B1A1523C08408F30CC7736715940EBE51B5DAC3C084065D216BE377159402EC89CB2FF3C08402B2C7C7F39715940B9395E6E493D0840EEF3AAE5397159400F1863B6543D0840,9821,329437430496,0,1,0,2140,9818,0/2140/45662,motorway,1,2.3002771665464e-05
0103000020E610000001000000230000006375A16158715940B69662B3E73C08405AB06D7B5971594037AE75D7913C0840C786840A5A715940AB164BB9363C08409C4A66095A7159408CC64BD9D93B08405C001E785971594028F729C97E3B084002F2405C587159409756C408293B08405BC1B7C056715940289CB8E3DB3A0840411653B554715940A22DF8509A3A08408108304E5271594063C29DD5663A08401240F2A24F71594070EF226C433A08401666DBCD4C7159408E7EE970313A084091D6C8EA49715940690BD894313A0840BA7F211647715940F49D8DD6433A0840BE77BE6B4471594071266F82673A0840A005D9054271594060598E399B3A084078A408FC3F715940BF0826FFDC3A08401AEB5A623E715940F351274C2A3B0840409653023B715940F87D102CF63B0840FDEA86E83971594061BA01084C3C084015B06F593971594002263426A73C08400CA38D5A3971594048BB3D06043D084048CBD5EB3971594072CE6A165F3D08404EE5B2073B715940D712DBD6B43D08405C4F3CA33C715940AD44EFFB013E0840225BA1AE3E7159406EBFB48E433E0840B3E4C41541715940D20A100A773E0840213403C143715940F26B87739A3E0840B98E1A96467159402094B96EAC3E0840EA872D794971594074F1C04AAC3E08405524D54D4C7159409BECFF089A3E0840F14538F84E715940AA35135D763E08403FA41D5E51715940F4A9EAA5423E08402FC9ED6753715940E0BE4CE0003E0840A0289B0155715940A1234993B33D08406375A16158715940B69662B3E73C0840,9820,329403876064,0,1,0,2140,9817,0/2140/45661,motorway,1,2.44486667896875e-05
0103000020E6100000010000002A0000009734F0283C7159408C31B458C93A0840FCAEFA0B3B715940EF46C4540E3B08407A969C4C3A7159406F16093E583B084043A380093A7159403A8122DE7B3B084094D04CAB39715940B73901C3CB3B08405EB974BA39715940AEA96B811C3C0840909E87363A71594084B5A8C06B3C08404978A3793A715940BBFA8A1F893C0840111983833B715940EBB245CCDD3C084043F257093D715940A79420852A3D08405DEABDFC3E715940EBBD0B756C3D08405A70454B41715940819FE32CA13D084087E1030842715940DA2A35CDAE3D08401783DFA74471594066E8D1DDD43D084055D9D27547715940ABFD6DC7E93D0840031C3B9748715940C7B36F87EE3D0840891DE3B34B7159402DD971EEF03D084052FBC3C24E715940424E023DDE3D0840DFC3E3A05171594079C2ED48B73D084060CF618352715940689E0589A73D08409A08DDE354715940ADBBAAD1723D0840E5EFCFE6567159403FE0C132303D0840DE80707858715940116EB43BE23C08405F924F8959715940A35386EB8B3C0840DCACF00E5A7159403D315C93303C08401A3331045A7159407A8FD9B5D33B084060E67A6959715940362E98E4783B084062D5BF44587159408D270C9D233B0840E383D0D6567159407464A7E9E03A084034A347CF567159400BCFA814DE3A08401499B06055715940498C936F8D3A08406BEDF17B53715940F2F4EB53473A08403280AC3351715940A59169730E3A08401552549E4E715940CB9B99FDE4390840C5A053D54B715940A02D5E8ACC390840E1DF10F4487159400584410AC63908402B2AE11646715940968737BDD1390840BD86F1594371594028902830EF39084037B831D840715940C9935D411D3A0840E33C4BAA3E7159407642A22B5A3A0840C0AEAEE53C715940AB8AAF97A33A08409734F0283C7159408C31B458C93A0840,9817,329303212768,0,1,0,2140,9814,0/2140/45651,motorway,1,2.6011983571658e-05
0103000020E61000000100000026000000CA38D7C143715940B842469BD53908409659E472437159409C8F42F9DC390840EBB9236F407159406C47BBF8263A0840829057523E7159403D578946663A0840DD9836A23C715940713C099FB13A0840C9195C6F3B7159406C08FC1C063B084091E792C53A715940B18A2781603B0840FB5F61AB3A715940D0E54752BD3B08407438C9213B71594050253CFF183C0840F9953D243C715940BF9E1D02703C08406ED0CFA83D715940F0E0E802BF3C0840FC2891A03F715940843263F8023D084047B225F8417159402FFAF845393D084012C582984471594016356FD55F3D0840B3AFD1674771594079346B2B753D0840E8E96D4A4A715940BFA80676783D08403C08F5234D715940B78EE094693D084058FB5DD84F715940CAA65B1A493D0840EDDF0C4D52715940CF3BFE45183D0840D0B0B529557159401EA90A06D23C084096F049615C715940BD97AD442A3C0840AEF9098B5E71594044971AC2EC3B084006FAA74A607159401CD8B9DAA23B0840B455F08E61715940091F9B654F3B08402DCD6C4B627159406003CB97F53A0840C515DF78627159400C85C5E4983A08402B1B8815627159402F6F82DC3C3A0840052D3925617159402C896908E5390840AA6F2EB15F7159403C5B87C894390840BA01B4C75D715940F0CF58324F3908404F54997B5B7159401D5974F216390840821D78E358715940330F3B32EE380840C401D61856715940189A9482D63808403E7F2937537159408D1987CCD038084030C1CB5A50715940369F4248DD38084025BDE19F4D7159401956F87AFB380840805147214B7159403599923B2A390840CA38D7C143715940B842469BD5390840,9814,329202549472,0,1,0,2140,9811,0/2140/45647,motorway,1,2.05585805466872e-05
0103000020E610000001000000410000009DE26C9D7F715940DF5993FE516A0840FF8DBC707E7159400B14E8A9C16A0840E2EC32F37B715940D5C615CA496C08407BC15CA77B715940F13D0B27A16C08404458E3467B7159405DD8BFC7A16F0840D92EB9837B7159408D220B57FE6F08401AFD164F7C715940F9773DA157700840FB0F2CA17D715940B7C3E837AA700840795EFA6C7F71594040408CEEF2700840055BD6A081715940B9E6CDF92E7108406ECA142784715940EB13F80A5C710840E7F1DFE686715940B0ECAC6678710840E7EA2BC5897159408C2CF0F582710840FBB8C0A58C71594078BFDF507B710840BAE74F6C8F7159404AAFB1C26171084080058BFD91715940A121D046377108403F47304094715940F5D92F7FFD7008407202031E96715940465140A4B6700840BB70A684977159405E6B136F657008401055526698715940A0B493FE0C7008406B915ABA987159409FB3D0B8B06F08403C8E471599715940879D7D38DC6C08405A3CE2ED9A7159409F125D89B96B0840D47EA5999D7159409A7DE91E086B084027EDB6B2A97159405216251F0C6908407305B9CFA9715940BE00E83F06690840E82C1BF4A97159405EB304110169084036F5CFD1AE71594033A46BF127680840BFEAFDC1B071594087C05AD9B0670840DFDBB743B3715940270CC5D8CC660840264393EBB3715940558AD6287A6608405C166DEBB471594081B94169B26508403677D20FB57159400C59801E8C6508409954A68DB57159405BD9573FC264084098A50D98B57159405C52F5C391640840E034B17AB571594069715FA3F9630840E7F16F20B57159403C4D6A759D630840E1D3CE38B471594071AE514345630840439DB4CCB271594089DDBE70F4620840F8501FEAB071594002E3D118AE620840F98A9AA3AE7159405D3793EF74620840230E890FAC715940A1A35B274B620840268A4847A9715940FFF1375B32620840F60F3866A671594056081D7F2B620840ADCBAA88A37159409DD487D636620840B85CD1CAA0715940EF48E5F153620840B881A4479E7159406FEEDBB2816208403BC0DB179C715940BBE44C57BE620840CC3AFA509A7159400010A08A07630840960D7B04997159406D4CB17C5A630840BD53253F98715940791C7DFDB363084084718E089871594027907C9C1064084039163B219871594006B7DA7690640840DF377BBE9771594036A2BAE32E65084051A0350D97715940030BB549B9650840D7C555B195715940D6ABA1E2346608407DF2AF2F92715940B7A2A857D1660840F478BD4E85715940BD3CF61FEE680840CC5A604885715940F2AABC69EF680840F8FA304085715940ADB0EB86F068084012208885847159409575C5DA1669084039B8EEC883715940B89F29083D690840DAE1B0C483715940B2258A733E690840CB8464BE8371594068CD9CBE3F6908409DE26C9D7F715940DF5993FE516A0840,4457,146699993824,0,1,0,2140,4372,"0/2140/45241, 0/2140/44338, 0/2140/44340",motorway,1,5.98227625808188e-06
0103000020E6100000010000003E000000DD8E4E2D8571594036BD32069E6908409976F00385715940687FEDD7A66908402FCDF8E280715940E0252318C56A08406CAF38B37F715940B768D758426B0840F3C6E5527E715940BDB024B8596C08404BE415257E7159405EED0D079B6C084052AF9CC47D7159404F637D27246F0840261B4FFF7D715940CC9C5CBC806F08401DAA9CC87E71594091F87219DA6F08400DF6C81880715940238998CF2C7008408DBEE8E281715940DBDB16B1757008408C01611584715940CF4EEEF0B1700840752F949A86715940A3E9633EDF700840C2D2B659897159408BA3C8DBFB700840C07EC3378C715940B3FD99AF06710840B8A584188F715940B772534FFF700840EF1EAADF91715940384F8603E67008402EB2DF719471594095B10FC5BB7008405DF4D9B59671594066248833827008402E204F95987159406AEE4A853B700840A65AD2FD997159406B3BB271EA6F084083F688E19A715940CC3F5E16926F08404BBFB2379B715940F83B8ED8356F08405EC447939B7159408F58EB92CD6C0840D47A55789C715940B21712F2176C08404AC1FDFC9E71594012325B5B696B08404601DA4DAC715940F938ADF3506908402184FC31B0715940836F2113C2680840FC433811B17159409745A8CD9E6808402707E331B7715940A024C12E8D670840DFA83222B9715940652C24E6156708401D870265BB715940CB421EC5476608406964961CBC7159407E8F5A03E7650840B100D2BBBD7159409DF1416454640840DAAE82D2BD715940781F928FF76308405913A558BD71594051D21CF59B6308403B19E852BC7159401091111A45630840DFB75ACBBA715940AEB9EA54F66208407DFE08D1B8715940FA4A97ACB26208401C0C6877B67159404138B3BA7C62084036A496D5B37159400E3DF3915662084022BB7905B1715940A0D3BFA941620840C8B7BD22AE715940E0F1C7CF3E620840A034C649AB715940937B19204E6208403EB69696A87159409F2F0D046F620840D112BF23A671594036AF1038A0620840DF215609A471594073AE15D8DF62084008BF0C5CA2715940C7FD2B722B6308403D3B622CA17159406F6E8F1E806308403E0F0286A071594001EF3C9CDA630840703FEB199F7159406921DFA23B650840B817930F9E715940F097C17C9A6508405A921B9499715940B10C4AA36266084022B2A2ED9571594006FE8EABE8660840F2097BBB957159401F6A7479F16608403F145F7F95715940E2C6723BF9660840BD33DADD86715940FE30439C466908401DF17FB186715940AF1F91324F690840AE323C7B867159400C664BD556690840D6F1A4E885715940138CD3157669084080C5794B857159405F8CC78394690840DD8E4E2D8571594036BD32069E690840,4446,146196677344,0,1,0,2140,4357,"0/2140/45273, 0/2140/44282, 0/2140/45261",motorway,1,6.08039923481285e-06
